2022 Federal Election Polling Places [Event:27966 Phase:FinalResults Generated:2022-07-19T10:31:27 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
VIC,219,Isaacs,97601,1,Aspendale Central,Aspendale Gardens Community Centre,103-105 Kearney Dr,,,ASPENDALE GARDENS,VIC,3195,-38.0225623593873,145.118700826697
VIC,219,Isaacs,11888,1,Aspendale Gardens,Aspendale Gardens Primary School,96 Kearney Dr,,,ASPENDALE GARDENS,VIC,3195,-38.02245685,145.11676589
VIC,219,Isaacs,92370,1,Bentleigh South (Isaacs),Tucker Road Primary School,16 Tucker Rd,,,BENTLEIGH,VIC,3204,-37.9332,145.049
VIC,219,Isaacs,4140,1,Bonbeach,Bonbeach Primary School,29-63 Breeze St,,,BONBEACH,VIC,3196,-38.0666788502063,145.126623660442
VIC,219,Isaacs,4141,1,Carrum,Carrum Primary School,2-6 Church Rd,,,CARRUM,VIC,3197,-38.0780898502871,145.126775879155
VIC,219,Isaacs,97771,5,Carrum Downs ISAACS PPVC,Salvation Army Carrum Downs,1265 Frankston-Dandenong Rd,,,CARRUM DOWNS,VIC,3201,-38.1005072,145.1725338
VIC,219,Isaacs,4142,1,Chelsea,Chelsea Activity Hub,3-5 Showers Ave,,,CHELSEA,VIC,3196,-38.0501245491821,145.113261044609
VIC,219,Isaacs,4143,1,Chelsea Central,Chelsea Primary School,34-44 Argyle Ave,,,CHELSEA,VIC,3196,-38.055169729851,145.122504752434
VIC,219,Isaacs,4144,1,Chelsea Heights,Chelsea Heights Primary School,194 Thames Prmnde,,,CHELSEA HEIGHTS,VIC,3196,-38.0461047108882,145.138335970665
VIC,219,Isaacs,31575,1,Cheltenham (Isaacs),Cheltenham Primary School,231 Charman Rd,,,CHELTENHAM,VIC,3192,-37.9686038446595,145.054884903779
VIC,219,Isaacs,3989,1,Cheltenham East,Cheltenham East Primary School,44-48 Silver St,,,CHELTENHAM,VIC,3192,-37.9652,145.068
VIC,219,Isaacs,3990,1,Cheltenham North,Cheltenham Secondary College,73-75 Bernard St,,,CHELTENHAM,VIC,3192,-37.9539,145.069
VIC,219,Isaacs,3991,1,Cheltenham South,Cheltenham East Community Centre,39 Follett Rd,,,CHELTENHAM,VIC,3192,-37.9709,145.071
VIC,219,Isaacs,58802,5,Dandenong ISAACS PPVC,Dandenong Stadium,270 Stud Rd,,,DANDENONG NORTH,VIC,3175,-37.9651145866098,145.228170733932
VIC,219,Isaacs,3964,1,Dandenong South,Dandenong South Primary School,52 Kirkham Rd,,,DANDENONG,VIC,3175,-37.9987255655585,145.210029233374
VIC,219,Isaacs,97602,1,Dingley,Dingley Scouts Hall,65 Centre Dandenong Rd,,,DINGLEY VILLAGE,VIC,3172,-37.9846255503167,145.135557377935
VIC,219,Isaacs,4001,1,Dingley South,Kingswood Primary School,1-25 Plaza Cres,,,DINGLEY VILLAGE,VIC,3172,-37.9827021194722,145.123497820252
VIC,219,Isaacs,3996,1,Dingley Village,Dingley Primary School,111-115 Centre Dandenong Rd,,,DINGLEY VILLAGE,VIC,3172,-37.9821335900812,145.132370178766
VIC,219,Isaacs,108605,5,EAV COVID19 Isaacs PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,219,Isaacs,65539,5,EAV Isaacs PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,219,Isaacs,4148,1,Edithvale,Edithvale Primary School,42-54 Edithvale Rd,,,EDITHVALE,VIC,3196,-38.0373167691035,145.113265896021
VIC,219,Isaacs,65868,5,Frankston ISAACS PPVC,126 Dandenong Road West,,,,FRANKSTON,VIC,3199,-38.13162309,145.13056471
VIC,219,Isaacs,97742,5,Hampton ISAACS PPVC,Hampton Holy Trinity Church,10 Thomas St,,,HAMPTON,VIC,3188,-37.938865,145.00398
VIC,219,Isaacs,97454,1,Highett (Isaacs),Highett Neighbourhood Community House,2 Livingston St,,,HIGHETT,VIC,3190,-37.9474877833564,145.037814929072
VIC,219,Isaacs,3968,1,Keysborough,Sirius College,139 Chapel Rd,,,KEYSBOROUGH,VIC,3173,-38.0052083623934,145.163761850737
VIC,219,Isaacs,92394,1,Keysborough Central (Isaacs),Chandler Park Primary School,5 Cochrane Ave,,,KEYSBOROUGH,VIC,3173,-37.9924376234729,145.180499509226
VIC,219,Isaacs,83756,1,Keysborough South,South Eastern Masonic Centre,270 Hutton Rd,,,KEYSBOROUGH,VIC,3173,-38.0120676,145.1705947
VIC,219,Isaacs,65860,1,Keysborough West,Lighthouse Christian College,927-937 Springvale Rd,,,KEYSBOROUGH,VIC,3173,-38.0010696709318,145.142991484823
VIC,219,Isaacs,4000,1,Kingston Heath,Kingston Heath Primary School,25 Farm Rd,,,CHELTENHAM,VIC,3192,-37.9629,145.079
VIC,219,Isaacs,98113,5,Melbourne ISAACS PPVC,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,219,Isaacs,4150,1,Mentone,Mentone Primary School,6 Childers St,,,MENTONE,VIC,3194,-37.98327509,145.06780893
VIC,219,Isaacs,82991,1,Mentone North,Scout Hall,38 Levanto St,,,MENTONE,VIC,3194,-37.9786771761548,145.075721309036
VIC,219,Isaacs,4002,1,Mentone Park,Mentone Park Primary School,1-7 Broome Ave,,,MENTONE,VIC,3194,-37.979523756646,145.08278203771
VIC,219,Isaacs,4135,1,Mentone West (Isaacs),Mentone Girls Secondary College,175 Balcombe Rd,,,MENTONE,VIC,3194,-37.980116004681,145.054163762643
VIC,219,Isaacs,4003,1,Moorabbin Central,Southmoor Primary School,2-4 Rica St,,,MOORABBIN,VIC,3189,-37.9414,145.057
VIC,219,Isaacs,83817,5,Moorabbin ISAACS PPVC,North Cheltenham Scouts Hall (7th Cheltenham Scouts),73 Argus Street,,,CHELTENHAM,VIC,3192,-37.9591895,145.0676493
VIC,219,Isaacs,4005,1,Moorabbin South,Uniting Church Hall Wickham Rd,185 Wickham Rd,,,MOORABBIN,VIC,3189,-37.9455,145.047
VIC,219,Isaacs,4154,1,Mordialloc East,Allan McLean Hall,33-37 Albert St,,,MORDIALLOC,VIC,3195,-38.0040101470634,145.086647124343
VIC,219,Isaacs,97617,5,Mordialloc PPVC,4th Mordialloc Sea Scouts Hall,24 Park St,,,MORDIALLOC,VIC,3195,-38.00988884,145.09121933
VIC,219,Isaacs,65867,5,Noble Park ISAACS PPVC,Moodemere Scout Hall,Noble Park Reserve,via Aenone Avenue,,NOBLE PARK,VIC,3174,-37.97771498,145.16914492
VIC,219,Isaacs,4155,1,Parkdale,St David's Parkdale Uniting Church,128-130 Parkers Rd,,,PARKDALE,VIC,3195,-37.9926,145.079
VIC,219,Isaacs,4156,1,Parkdale Central,Parkdale Primary School,301-311 Nepean Hwy,,,PARKDALE,VIC,3195,-37.9927,145.083
VIC,219,Isaacs,4157,1,Parkdale East,Parkdale Secondary College,116-120 Warren Rd,,,MORDIALLOC,VIC,3195,-37.9899428474484,145.093498894693
VIC,219,Isaacs,83757,1,Patterson Central,Patterson Lakes Community Centre,54-70 Thompson Rd,,,PATTERSON LAKES,VIC,3197,-38.0688282,145.14319
VIC,219,Isaacs,4158,1,Patterson Lakes,Patterson Lakes Primary School,130-148 Gladesville Bvd,,,PATTERSON LAKES,VIC,3197,-38.0698834015302,145.145505986781
VIC,219,Isaacs,108411,2,Special Hospital Team 1,Cheltenham Manor,10-12 Bendigo St,,,CHELTENHAM,VIC,3192,-37.9641493,145.0594134
VIC,220,Jagajaga,51219,1,Bellfield,Waratah Special Development School,228 Banksia St,,,BELLFIELD,VIC,3081,-37.75656424238,145.0408244594
VIC,220,Jagajaga,4314,1,Briar Hill,Sherbourne Primary School,17 Outlook Cres,,,BRIAR HILL,VIC,3088,-37.7085656181777,145.129370079322
VIC,220,Jagajaga,4165,1,Bundoora (Jagajaga),Bundoora Secondary College,53 Balmoral Ave,,,BUNDOORA,VIC,3083,-37.7070780935457,145.062267311081
VIC,220,Jagajaga,4170,1,Bundoora Central,St Peter's Anglican Church,1 Monckton Rd,,,BUNDOORA,VIC,3083,-37.6999058433314,145.059798932288
VIC,220,Jagajaga,104864,5,Doncaster East JAGAJAGA PPVC,Doncaster Rovers Soccer Club,117 Andersons Creek Rd,,,DONCASTER EAST,VIC,3109,-37.7662851,145.1717245
VIC,220,Jagajaga,108641,5,EAV COVID19 Jagajaga PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,220,Jagajaga,65556,5,EAV Jagajaga PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,220,Jagajaga,4704,1,Eltham,Eltham Primary School,70 Dalton St,,,ELTHAM,VIC,3095,-37.7248693495265,145.147431064416
VIC,220,Jagajaga,4705,1,Eltham East,Eltham East Primary School,16 Grove St,,,ELTHAM,VIC,3095,-37.7121097799745,145.155061874494
VIC,220,Jagajaga,4706,1,Eltham North,Eltham North Primary School,35-47 Wattletree Rd,,,ELTHAM NORTH,VIC,3095,-37.6997,145.151
VIC,220,Jagajaga,58457,1,Glendale,Holy Trinity Primary School,92-96 Weidlich Rd,,,ELTHAM NORTH,VIC,3095,-37.6979198485298,145.135430919439
VIC,220,Jagajaga,4329,1,Greenhills,Greenhills Primary School,29 Mine St,,,GREENSBOROUGH,VIC,3088,-37.6920520473593,145.119000072918
VIC,220,Jagajaga,4330,1,Greensborough,Greensborough Primary School,130 Grimshaw St,,,GREENSBOROUGH,VIC,3088,-37.7040854161151,145.099867284909
VIC,220,Jagajaga,58458,5,Greensborough JAGAJAGA PPVC,20 Main Street,,,,GREENSBOROUGH,VIC,3088,-37.70426585,145.10344592
VIC,220,Jagajaga,4308,1,Greensborough North,Diamond Valley Special Developmental School,14-24 Brentwick Dr,,,GREENSBOROUGH,VIC,3088,-37.6867007568573,145.112204794676
VIC,220,Jagajaga,4172,1,Heidelberg,Heidelberg Primary School,120 Cape St,,,HEIDELBERG,VIC,3084,-37.7548931760746,145.067554412269
VIC,220,Jagajaga,4171,1,Heidelberg Heights,Rosanna Baptist Church,5 Waiora Rd,,,HEIDELBERG HEIGHTS,VIC,3081,-37.7464025234825,145.05779078757
VIC,220,Jagajaga,4175,1,Heidelberg West,St Pius X Parish Hall,419 Waterdale Rd,,,HEIDELBERG WEST,VIC,3081,-37.7475708427191,145.046574929384
VIC,220,Jagajaga,4176,1,Ivanhoe,Ivanhoe Primary School,124 Waterdale Rd,,,IVANHOE,VIC,3079,-37.76665,145.04294
VIC,220,Jagajaga,4178,1,Ivanhoe East,St George's Anglican Parish Hall,51 Warncliffe Rd,,,IVANHOE EAST,VIC,3079,-37.7737048637709,145.059520184293
VIC,220,Jagajaga,38297,5,Ivanhoe JAGAJAGA PPVC,Ivanhoe Uniting Church,15 Seddon St,,,IVANHOE,VIC,3079,-37.76892358,145.04323166
VIC,220,Jagajaga,4168,1,Ivanhoe South,Ivanhoe Grammar School,41 The Ridgeway,,,IVANHOE,VIC,3079,-37.774547182704,145.043916796905
VIC,220,Jagajaga,104837,1,Kangaroo Ground (Jagajaga),Kangaroo Ground Primary School,10 Graham Rd,,,KANGAROO GROUND,VIC,3097,-37.6916916339632,145.214493916471
VIC,220,Jagajaga,4707,1,Lower Plenty,Lower Plenty Primary School,126-144 Main Rd,,,LOWER PLENTY,VIC,3093,-37.7262448473065,145.115150919846
VIC,220,Jagajaga,4182,1,Macleod,Macleod College,59-67 Carwarp St,,,MACLEOD,VIC,3085,-37.7250786243527,145.072372727372
VIC,220,Jagajaga,108369,5,Melbourne JAGAJAGA PPVC,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,220,Jagajaga,92436,5,Mill Park JAGAJAGA PPVC,Macedonian Orthodox Church St Petka,281-285 Plenty Rd,,,MILL PARK,VIC,3082,-37.674666,145.069976
VIC,220,Jagajaga,4347,1,Montmorency,Montmorency Primary School,60a Rattray Rd,,,MONTMORENCY,VIC,3094,-37.7183199877277,145.121970139534
VIC,220,Jagajaga,4348,1,Montmorency South,Montmorency South Primary School,64 Buena Vista Dr,,,MONTMORENCY,VIC,3094,-37.7256523383234,145.129942117354
VIC,220,Jagajaga,4174,1,Olympic Village,Olympic Village Primary School,Olympic Village Primary,152 Southern Rd,,HEIDELBERG WEST,VIC,3081,-37.74129028,145.04184365
VIC,220,Jagajaga,31788,1,Research,Research Primary School,1572 Main Rd,,,RESEARCH,VIC,3095,-37.7026763719168,145.183982110533
VIC,220,Jagajaga,4186,1,Rosanna,Rosanna Primary School,Cnr Grandview Gr and Davies St,,,ROSANNA,VIC,3084,-37.7354,145.064
VIC,220,Jagajaga,4164,1,Rosanna East,Banyule Primary School,50 Banyule Rd,,,ROSANNA,VIC,3084,-37.7425851247988,145.077275294614
VIC,220,Jagajaga,12081,1,St Helena (Jagajaga),St Helena Secondary College,50 Wallowa Rd,,,ELTHAM NORTH,VIC,3095,-37.6867469,145.1398304
VIC,220,Jagajaga,108417,2,Special Hospital Team 1,Multiple sites,,,,,VIC,,,
VIC,220,Jagajaga,4189,1,Viewbank,Viewbank Primary School,2 Nevin Pde,,,VIEWBANK,VIC,3084,-37.7334818555993,145.089725923453
VIC,220,Jagajaga,4191,1,Watsonia,Greensborough Secondary College,155 Nell St,,,GREENSBOROUGH,VIC,3088,-37.708531365591,145.091857915808
VIC,220,Jagajaga,4192,1,Watsonia Central,Watsonia Primary School,"240 Nell St West,",,,WATSONIA,VIC,3087,-37.7076169352032,145.086309686867
VIC,220,Jagajaga,4193,1,Watsonia North,Watsonia North Primary School,16 Sharpes Rd,,,WATSONIA NORTH,VIC,3087,-37.700164984757,145.080500718683
VIC,220,Jagajaga,4195,1,Yallambie,Streeton Primary School,209 Yallambie Rd,,,YALLAMBIE,VIC,3085,-37.7209692663337,145.101515252781
VIC,221,Kooyong,104871,1,Ashburton (Kooyong),Ashburton Primary School,10 Fakenham Rd,,,ASHBURTON,VIC,3147,-37.8620897959193,145.082780360594
VIC,221,Kooyong,4200,1,Balwyn,Balwyn Primary School,86b Balwyn Rd,,,BALWYN,VIC,3103,-37.8143155,145.0827251
VIC,221,Kooyong,4201,1,Balwyn Central,Belmore School,49-53 Stroud St,,,BALWYN,VIC,3103,-37.8038473454514,145.081229747237
VIC,221,Kooyong,4203,1,Balwyn North,Balwyn North Primary School,40 Buchanan Ave,,,BALWYN NORTH,VIC,3104,-37.7975771050442,145.07587860885
VIC,221,Kooyong,4208,1,Balwyn North Central,Boroondara Park Primary School,40 Almond St,,,BALWYN NORTH,VIC,3104,-37.7894,145.088
VIC,221,Kooyong,4204,1,Bellevue,Bellevue Primary School,20 Highview Rd,,,BALWYN NORTH,VIC,3104,-37.7818781851967,145.079509879936
VIC,221,Kooyong,58743,5,Box Hill KOOYONG PPVC,Box Hill Town Hall,1022 Whitehorse Rd,,,BOX HILL,VIC,3128,-37.8187759086749,145.126651847722
VIC,221,Kooyong,3920,1,Camberwell,Camberwell Primary School,290 Camberwell Rd,,,CAMBERWELL,VIC,3124,-37.8328,145.058
VIC,221,Kooyong,3921,1,Camberwell Middle,Camberwell Church of Christ,620 Riversdale Rd,,,CAMBERWELL,VIC,3124,-37.8326,145.066
VIC,221,Kooyong,64001,1,Camberwell South (Kooyong),Camberwell South Primary School,4 Peate Ave,,,GLEN IRIS,VIC,3146,-37.8478541144121,145.062155285737
VIC,221,Kooyong,3432,1,Camberwell West,St Dominic's Catholic School,145 Highfield Rd,,,CAMBERWELL,VIC,3124,-37.8389,145.084
VIC,221,Kooyong,4209,1,Canterbury,Canterbury Presbyterian Church,146 Canterbury Rd,,,CANTERBURY,VIC,3126,-37.823713605215,145.076003575971
VIC,221,Kooyong,4213,1,Canterbury South,Camberwell High School,100a Prospect Hill Rd,,,CAMBERWELL,VIC,3124,-37.8301377550296,145.072729965837
VIC,221,Kooyong,4210,1,Canterbury West,Habitat Uniting Church,1 Mont Albert Rd,,,CANTERBURY,VIC,3126,-37.8157118440582,145.05990591964
VIC,221,Kooyong,3427,1,Chatham,Canterbury Primary School,197 Prospect Hill Rd,,,CANTERBURY,VIC,3126,-37.8314785858995,145.085249363517
VIC,221,Kooyong,4215,1,Deepdene,Our Lady of Good Counsel Primary School,12 Whitehorse Rd,,,DEEPDENE,VIC,3103,-37.8112,145.063
VIC,221,Kooyong,108642,5,EAV COVID19 Kooyong PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,221,Kooyong,65528,5,EAV Kooyong PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,221,Kooyong,4217,1,Glenferrie,Auburn Uniting Church,81 Oxley Rd,,,HAWTHORN,VIC,3122,-37.82489431,145.04289472
VIC,221,Kooyong,3425,1,Glen Iris East (Kooyong),Alfred Road Pre-School,48a Alfred Rd,,,GLEN IRIS,VIC,3146,-37.8544508462931,145.088895910368
VIC,221,Kooyong,4205,1,Greythorn,Greythorn Primary School,124 Greythorn Rd,,,BALWYN NORTH,VIC,3104,-37.8019648465396,145.097200914673
VIC,221,Kooyong,3431,1,Hartwell,Hartwell Primary School,4 Milverton St,,,CAMBERWELL,VIC,3124,-37.8481338458731,145.083365912021
VIC,221,Kooyong,4222,1,Hawthorn,Christ Church Memorial Hall,2 Denham St,,,HAWTHORN,VIC,3122,-37.8190304612177,145.018237326511
VIC,221,Kooyong,4218,1,Hawthorn Central,Glenferrie Primary School,78-98 Manningtree Rd,,,HAWTHORN,VIC,3122,-37.8243,145.033
VIC,221,Kooyong,4199,1,Hawthorn East Central,Auburn Primary School,51 Rathmines Rd,,,HAWTHORN EAST,VIC,3123,-37.8202036034226,145.050253420825
VIC,221,Kooyong,3918,1,Hawthorn East South,Auburn South Primary School,419 Tooronga Rd,,,HAWTHORN EAST,VIC,3123,-37.8394336032395,145.045852779489
VIC,221,Kooyong,38306,5,Hawthorn KOOYONG PPVC,5-7 Guest St,,,,HAWTHORN,VIC,3122,-37.82313084,145.03287692
VIC,221,Kooyong,4220,1,Hawthorn South,Kennon Memorial Hall,464 Glenferrie Rd,,,HAWTHORN,VIC,3122,-37.8349931223506,145.033307112153
VIC,221,Kooyong,4198,1,Hawthorn West,Hawthorn Citizens Youth Club,241 Auburn Rd,,,HAWTHORN,VIC,3122,-37.8287,145.044
VIC,221,Kooyong,4224,1,Kew,Kew Primary School,20 Peel St,,,KEW,VIC,3101,-37.8041573121552,145.033246625527
VIC,221,Kooyong,4225,1,Kew East,Kew East Uniting Church Hall,142 Normanby Rd,,,KEW EAST,VIC,3102,-37.7976008736766,145.055990132297
VIC,221,Kooyong,4226,1,Kew East Central,Kew East Primary School,35 Kitchener St,,,KEW EAST,VIC,3102,-37.7963,145.049
VIC,221,Kooyong,4223,1,Kew North,1st Kew Scout Hall,177 Willsmere Rd,,,KEW,VIC,3101,-37.7919,145.04
VIC,221,Kooyong,4229,1,Kew North West,Studley Park Kindergarten,31 Stawell St,,,KEW,VIC,3101,-37.8049791496804,145.023478800621
VIC,221,Kooyong,4228,1,Kew South,Methodist Ladies' College,207 Barkers Rd,,,KEW,VIC,3101,-37.813685812583,145.038616933556
VIC,221,Kooyong,4214,1,Kew West,Genazzano FCJ College,301 Cotham Rd,,,KEW,VIC,3101,-37.8095668038344,145.05720462078
VIC,221,Kooyong,65214,5,Malvern KOOYONG PPVC,St George's Anglican Church,296 Glenferrie Rd,,,MALVERN,VIC,3144,-37.8551122122298,145.029730190579
VIC,221,Kooyong,83914,5,Melbourne KOOYONG PPVC,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,221,Kooyong,3438,1,Mont Albert,Mont Albert North Scout Hall,23 Boondara Rd,,,MONT ALBERT NORTH,VIC,3129,-37.8047399,145.1100492
VIC,221,Kooyong,63986,1,Mont Albert North (Kooyong),Box Hill Secondary College,19 Dunloe Ave,,,MONT ALBERT NORTH,VIC,3129,-37.8093873,145.1130579
VIC,221,Kooyong,105507,5,Richmond KOOYONG PPVC,Collingwood Masonic Hall,141 Gipps St,,,ABBOTSFORD,VIC,3067,-37.8051548,144.992687
VIC,221,Kooyong,3440,1,Surrey Hills,Surrey Hills Uniting Church,679 Canterbury Rd,,,SURREY HILLS,VIC,3127,-37.8262626369931,145.10159380125
VIC,221,Kooyong,3429,1,Surrey Hills East (Kooyong),Our Lady of Perpetual Succor School,31 Erasmus St,,,SURREY HILLS,VIC,3127,-37.8301880476646,145.11098165919
VIC,221,Kooyong,4212,1,Surrey Hills North,Chatham Primary School,47a Weybridge St,,,SURREY HILLS,VIC,3127,-37.8175518461995,145.090858914067
VIC,221,Kooyong,4230,1,Surrey Hills West,Holy Trinity Anglican Church,177 Union Rd,,,SURREY HILLS,VIC,3127,-37.8223807096076,145.09816174233
VIC,223,La Trobe,3616,1,Bayles,Bayles Public Hall,660 Koo Wee Rup-Longwarry Rd,,,BAYLES,VIC,3981,-38.1766,145.566
VIC,223,La Trobe,4267,1,Beaconsfield,Beaconsfield Primary School,71-77 Old Princes Hwy,,,BEACONSFIELD,VIC,3807,-38.0482769,145.3727889
VIC,223,La Trobe,4268,1,Beaconsfield Upper,Beaconsfield Upper Primary School,40-42 Stoney Creek Rd,,,BEACONSFIELD UPPER,VIC,3808,-37.9954,145.415
VIC,223,La Trobe,104966,1,Berwick (La Trobe),Berwick Secondary College,67 - 69 Manuka Rd,,,BERWICK,VIC,3806,-38.0309762064377,145.363293083019
VIC,223,La Trobe,47817,1,Berwick Chase,Berwick Chase Primary School,72 Viewgrand Dr,,,BERWICK,VIC,3806,-38.0666774855928,145.348065041686
VIC,223,La Trobe,36440,1,Berwick Fields (La Trobe),Berwick Fields Primary School,35 Gwendoline Dr,,,BERWICK,VIC,3806,-38.0492611344881,145.333801556128
VIC,223,La Trobe,83722,1,Berwick Heights,St Francis Xavier College - Berwick,75 Ridgemont Dr,,,BERWICK,VIC,3806,-38.0709823649115,145.337940442976
VIC,223,La Trobe,65129,5,Berwick LA TROBE PPVC,Akoonah Park Centre,2 Cardinia St,,,BERWICK,VIC,3806,-38.0408304,145.3645636
VIC,223,La Trobe,104969,1,Berwick Lodge (La Trobe),Berwick Lodge Primary School,139-145 Mansfield St,,,BERWICK,VIC,3806,-38.0314,145.327
VIC,223,La Trobe,11651,1,Berwick South,Brentwood Park Primary School,Bemersyde Dr,,,BERWICK,VIC,3806,-38.054,145.347
VIC,223,La Trobe,4385,1,Bunyip,Bunyip Public Hall,38 Main St,,,BUNYIP,VIC,3815,-38.0982698922391,145.722190772705
VIC,223,La Trobe,3959,1,Clyde (La Trobe),Clyde Creek Primary School,Clyde Creek Primary School,40 Eliston Ave,,CLYDE,VIC,3978,-38.12301,145.33123
VIC,223,La Trobe,83666,1,Clyde North (La Trobe),Wilandra Rise Primary School,25 Aayana St,,,CLYDE NORTH,VIC,3978,-38.1076438740003,145.321659651726
VIC,223,La Trobe,105495,1,Clyde North Central,Ramlegh Park Primary School,34 Thoroughbred Dr,,,CLYDE NORTH,VIC,3978,-38.1151,145.33848
VIC,223,La Trobe,83700,1,Clyde North East,Rivercrest Christian College,500 Soldiers Rd,,,CLYDE NORTH,VIC,3978,-38.0841408667271,145.362736837164
VIC,223,La Trobe,4874,1,Cockatoo,Cockatoo Community Complex,79 Pakenham Rd,,,COCKATOO,VIC,3781,-37.9366,145.491
VIC,223,La Trobe,58658,5,Cranbourne LA TROBE PPVC,350-398 South Gippsland Hwy,Tenancy 11,,,CRANBOURNE,VIC,3977,-38.08561385,145.27852539
VIC,223,La Trobe,108535,5,EAV COVID19 La Trobe PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,223,La Trobe,65431,5,EAV La Trobe PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,223,La Trobe,4880,1,Emerald (La Trobe),Emerald Secondary College,425 Belgrave-Gembrook Rd,,,EMERALD,VIC,3782,-37.9238413,145.4591345
VIC,223,La Trobe,4395,1,Garfield,Garfield Primary School,84 Railway Ave,,,GARFIELD,VIC,3814,-38.0898180187401,145.67389378211
VIC,223,La Trobe,4881,1,Gembrook,Gembrook Primary School,48-50 Main St,,,GEMBROOK,VIC,3783,-37.951676768793,145.545849740107
VIC,223,La Trobe,4289,1,Harkaway (La Trobe),Harkaway Primary School,65 King Rd,,,HARKAWAY,VIC,3806,-38.0009044149918,145.345283199524
VIC,223,La Trobe,3637,1,Koo Wee Rup,Koo Wee Rup Community Centre,247 Rossiter Rd,,,KOO WEE RUP,VIC,3981,-38.2004,145.488
VIC,223,La Trobe,3639,1,Lang Lang,Lang Lang Primary School,52 Westernport Rd,,,LANG LANG,VIC,3984,-38.2634325123671,145.569138040681
VIC,223,La Trobe,4890,1,Maryknoll,Father Pooley Memorial Hall,70 Girrahween Rd,,,MARYKNOLL,VIC,3812,-38.0328942,145.6019139
VIC,223,La Trobe,4412,1,Nar Nar Goon,Nar Nar Goon Primary School,27-35 Spencer St,,,NAR NAR GOON,VIC,3812,-38.0827355715585,145.573450500469
VIC,223,La Trobe,4902,1,Nar Nar Goon North,Nar Nar Goon North Public Hall,642 Dore Rd,,,NAR NAR GOON NORTH,VIC,3812,-38.0188470098989,145.555597050822
VIC,223,La Trobe,4296,1,Officer,Berwick Grammar School,80 Tivendale Rd,,,OFFICER,VIC,3809,-38.0529347899725,145.411784462086
VIC,223,La Trobe,82933,1,Officer Central,Bridgewood Primary School,115 Bridge Rd,,,OFFICER,VIC,3809,-38.0730811406751,145.420019948384
VIC,223,La Trobe,105505,1,Officer North,Orchard Park Primary School,Orchard Park Primary School,291 Pink Hill Bvd,,OFFICER,VIC,3809,-38.05399175,145.39659331
VIC,223,La Trobe,4421,1,Pakenham,Pakenham Secondary College,1020 Princes Hwy,,,PAKENHAM,VIC,3810,-38.0692914442719,145.471489529811
VIC,223,La Trobe,31058,1,Pakenham Central,Pakenham Uniting Church Hall,47 James St,,,PAKENHAM,VIC,3810,-38.076675,145.4822745
VIC,223,La Trobe,97590,1,Pakenham East,Pakenham Primary School,50 Atlantic Dr,,,PAKENHAM,VIC,3810,-38.0639230369755,145.510297953635
VIC,223,La Trobe,46585,5,Pakenham Election Day PPVC,Pakenham Secondary College,1020 Princes Hwy,,,PAKENHAM,VIC,3810,-38.0692914442719,145.471489529811
VIC,223,La Trobe,4912,1,Pakenham Heights,Toomuc Valley Hall,15 Leppitt Rd,,,PAKENHAM,VIC,3810,-38.0319177133855,145.462183375646
VIC,223,La Trobe,46529,1,Pakenham Lakeside,Lakeside College Limited,2 Portobello Rd,,,PAKENHAM,VIC,3810,-38.0648778631561,145.456029933011
VIC,223,La Trobe,46584,5,Pakenham LA TROBE PPVC,Uniting Church Hall,47 James St,,,PAKENHAM,VIC,3810,-38.076675,145.4822745
VIC,223,La Trobe,4904,1,Pakenham North,Pakenham Hills Primary School,15 Kennedy Rd,,,PAKENHAM,VIC,3810,-38.0606335658308,145.49436485679
